id,employeename,jobtitle,basepay,overtimepay,otherpay,benefits,year,status,total_compensation,is_executive,job_level
2417,Employee_2417,HEAD LIBRARIAN,104105.07,4560.22,2294.02,34938.63,2020,FT,110959.31001953126,True,Medium
2418,Employee_2418,DEPUTY SHERIFF,58703.93,5430.13,384.62,23854.46,2019,FT,64518.679995117185,False,Standard
2419,Employee_2419,CUSTODIAN,75923.39,1997.2,7229.99,,2021,FT,85150.580234375,False,Medium
2420,Employee_2420,ELECTRICAL TRANSIT SYSTEM MECHANIC,89828.72,0.0,3975.04,33593.62,2022,FT,93803.7600390625,False,Medium
2422,Employee_2422,SENIOR ENGINEER,90874.46,543.89,1680.45,35109.9,2023,FT,93098.79995117188,False,Medium
2423,Employee_2423,REGISTERED NURSE,87361.33,10325.85,452.92,27507.2,2019,FT,98140.10001342774,False,Medium
2424,Employee_2424,RECREATION LEADER,31279.98,9106.08,1053.71,,2020,FT,41439.7699609375,False,Standard
2425,Employee_2425,GENERAL LABORER,68848.6,14789.15,8147.44,31095.16,2020,PT,91785.18994140625,False,Medium
2426,Employee_2426,ASSISTANT DEPUTY CHIEF 2,110545.51,16501.59,1435.2,39552.42,2020,FT,128482.29995117187,True,Medium
2427,Employee_2427,POLICE OFFICER 3,67323.4,4556.36,1568.66,21309.62,2023,FT,73448.42003417968,False,Standard
2428,Employee_2428,ELECTRICAL TRANSIT SYSTEM MECHANIC,59967.43,942.97,1824.19,16224.35,2019,FT,62734.58994140625,False,Standard
2429,Employee_2429,SENIOR ENGINEER,94578.24,0.0,2793.02,29504.18,2019,FT,97371.26001953126,False,Medium
2430,Employee_2430,DEPUTY SHERIFF,108472.54,9241.45,1841.64,33485.06,2023,FT,119555.63001464843,False,Medium
2431,Employee_2431,REGISTERED NURSE,63521.55,913.67,3206.5,18289.43,2023,FT,67641.72,False,Standard
2432,Employee_2432,CHIEF OF POLICE,136501.6,0.0,5626.75,51276.32,2020,FT,142128.35,True,Medium
2434,Employee_2434,CUSTODIAN,58999.69,0.0,391.2,16835.76,2021,PT,59390.89001220703,False,Standard
2437,Employee_2437,HEAD LIBRARIAN,158456.89,1861.33,1598.49,52955.98,2021,FT,161916.70999023438,True,High
2438,Employee_2438,ASSISTANT MEDICAL EXAMINER,85004.02,6710.38,2932.34,33096.26,2019,FT,94646.74008789063,False,Medium
2439,Employee_2439,RECREATION LEADER,76142.17,0.0,689.9,25990.62,2021,FT,76832.07002441406,False,Medium
2440,Employee_2440,SPECIAL NURSE,68687.39,0.0,7819.1,24654.41,2021,FT,76506.49009765625,False,Medium
2442,Employee_2442,TRANSIT OPERATOR,71515.83,2990.85,3378.33,22576.37,2021,FT,77885.01007812501,False,Medium
2443,Employee_2443,TRANSIT OPERATOR,87947.23,9518.83,3316.79,35928.22,2023,FT,100782.8500390625,False,Medium
2444,Employee_2444,FIREFIGHTER,69737.77,0.0,952.07,21039.08,2023,FT,70689.84000732422,False,Standard
2446,Employee_2446,SOCIAL WORKER,64984.35,0.0,4672.77,23538.84,2020,FT,69657.12001953126,False,Standard
2447,Employee_2447,ANIMAL CARE ATTENDANT,89849.53,15539.98,6871.14,38740.21,2022,FT,112260.65013671874,False,Medium
2448,Employee_2448,HEAD LIBRARIAN,141754.84,0.0,2030.63,46919.86,2021,FT,143785.4700048828,True,Medium
2449,Employee_2449,ANIMAL CARE ATTENDANT,56656.99,3422.74,1371.53,23921.96,2021,FT,61451.26002929687,False,Standard
2450,Employee_2450,POLICE OFFICER 3,56628.24,12740.13,1742.53,,2019,PT,71110.90002929687,False,Standard
2451,Employee_2451,RECREATION LEADER,77587.18,710.12,3049.05,25546.44,2020,FT,81346.35004882811,False,Medium
2452,Employee_2452,SOCIAL WORKER,100550.64,0.0,1411.5,39148.59,2022,PT,101962.14,False,Medium
2453,Employee_2453,SPECIAL NURSE,92919.81,0.0,1295.98,32102.72,2023,FT,94215.78998046875,False,Medium
2454,Employee_2454,SENIOR CLERK,58451.84,5107.05,6854.15,22347.15,2022,FT,70413.03990234375,False,Standard
2456,Employee_2456,SENIOR CLERK,66804.31,0.0,5992.94,20875.1,2019,FT,72797.24994140625,False,Standard
2457,Employee_2457,RECREATION LEADER,64649.75,11966.64,2764.22,29387.9,2019,FT,79380.60997070312,False,Medium
2458,Employee_2458,ACCOUNTANT INTERN,102088.2,0.0,10064.34,32739.56,2020,FT,112152.53984375,False,Medium
2460,Employee_2460,SPECIAL NURSE,37622.69,2645.66,4121.55,11227.05,2023,FT,44389.899804687506,False,Standard
2461,Employee_2461,GENERAL LABORER,53428.92,0.0,4598.82,23023.11,2023,FT,58027.73982421875,False,Standard
2462,Employee_2462,FIREFIGHTER,75746.21,0.0,507.93,25467.03,2019,PT,76254.13999267579,False,Medium
2463,Employee_2463,SENIOR CLERK,107139.63,1684.73,4457.09,36629.98,2022,FT,113281.44984375,False,Medium
2464,Employee_2464,DIRECTOR OF PUBLIC WORKS,133873.25,0.0,4613.01,53688.55,2020,FT,138486.259765625,True,Medium
2465,Employee_2465,SENIOR CLERK,121567.82,0.0,139.43,36847.25,2019,FT,121707.24999267579,False,Medium
2466,Employee_2466,FIREFIGHTER,34738.29,0.0,103.9,12865.47,2021,FT,34842.19000152588,False,Standard
2468,Employee_2468,ASSISTANT MEDICAL EXAMINER,63758.09,1129.98,1653.52,21397.41,2020,FT,66541.59001953126,False,Standard
2471,Employee_2471,SOCIAL WORKER,70099.13,7791.46,1788.73,22317.47,2021,FT,79679.31998046876,False,Medium
2472,Employee_2472,REGISTERED NURSE,74725.42,0.0,3818.23,19842.2,2021,FT,78543.64998046875,False,Medium
2473,Employee_2473,ELECTRICAL TRANSIT SYSTEM MECHANIC,93115.02,0.0,4139.96,36297.32,2022,FT,97254.9799609375,False,Medium
2474,Employee_2474,FIREFIGHTER,38294.91,0.0,154.07,11939.87,2019,PT,38448.98000732422,False,Standard
2475,Employee_2475,REGISTERED NURSE,70615.05,0.0,2863.46,24369.91,2019,FT,73478.5099609375,False,Standard
2476,Employee_2476,ELECTRICAL TRANSIT SYSTEM MECHANIC,48295.29,0.0,5346.1,15200.33,2021,FT,53641.39009765625,False,Standard
2478,Employee_2478,POLICE OFFICER 3,85544.33,0.0,6374.72,32923.65,2022,FT,91919.05021484375,False,Medium
2479,Employee_2479,SPECIAL NURSE,95743.4,8141.48,4603.82,42636.6,2019,PT,108488.69982421874,False,Medium
2480,Employee_2480,REGISTERED NURSE,59299.41,639.78,535.01,19429.62,2021,FT,60474.20000976563,False,Standard
2481,Employee_2481,HEAD LIBRARIAN,132816.79,1488.77,1579.91,53876.52,2023,FT,135885.47003417969,True,Medium
2482,Employee_2482,SOCIAL WORKER,97218.03,0.0,3225.27,32807.63,2019,FT,100443.30001953125,False,Medium
2483,Employee_2483,POLICE OFFICER 3,37135.06,0.0,654.09,12969.74,2020,PT,37789.15002685547,False,Standard
2484,Employee_2484,CUSTODIAN,82246.9,9618.58,6593.87,,2023,FT,98459.3501171875,False,Medium
2485,Employee_2485,GENERAL LABORER,89170.23,0.0,1326.18,29272.49,2021,FT,90496.41005371093,False,Medium
2486,Employee_2486,GENERAL LABORER,64825.47,0.0,2948.32,26055.85,2019,PT,67773.79006835938,False,Standard
2488,Employee_2488,SPECIAL NURSE,88859.12,5727.85,1059.66,29110.48,2022,FT,95646.63003417969,False,Medium
2489,Employee_2489,ASSISTANT DEPUTY CHIEF 2,82817.68,0.0,383.6,29561.33,2023,FT,83201.28000610351,True,Medium
2490,Employee_2490,GENERAL LABORER,66432.97,0.0,1771.76,17450.07,2020,FT,68204.73000976563,False,Standard
2491,Employee_2491,GENERAL LABORER,69197.52,11157.12,4436.0,30105.93,2021,FT,84790.64,False,Medium
2492,Employee_2492,DEPUTY SHERIFF,84310.76,3674.71,500.46,26153.46,2022,FT,88485.92999145508,False,Medium
2493,Employee_2493,ACCOUNTANT INTERN,57467.37,7187.05,1206.76,19150.81,2019,FT,65861.18000976564,False,Standard
2494,Employee_2494,DIRECTOR OF PUBLIC WORKS,95724.15,4278.16,5451.75,37333.19,2020,FT,105454.06,True,Medium
2495,Employee_2495,ELECTRICAL TRANSIT SYSTEM MECHANIC,71978.31,4747.62,3197.89,22557.84,2022,FT,79923.81989257812,False,Medium
2496,Employee_2496,FIREFIGHTER,90127.81,14340.46,5023.57,,2019,FT,109491.83982421874,False,Medium
2498,Employee_2498,SOCIAL WORKER,39850.38,0.0,8539.67,,2021,FT,48390.049921875,False,Standard
2499,Employee_2499,TRANSIT OPERATOR,76306.84,5286.72,5344.92,26969.42,2023,PT,86938.479921875,False,Medium
2500,Employee_2500,ACCOUNTANT INTERN,48269.3,211.22,172.24,12740.0,2019,FT,48652.76000549317,False,Standard
2501,Employee_2501,ASSISTANT MEDICAL EXAMINER,90376.22,2962.17,3410.8,35481.1,2023,PT,96749.19004882812,False,Medium
2502,Employee_2502,REGISTERED NURSE,51229.11,0.0,327.53,14147.59,2020,PT,51556.6399987793,False,Standard
2503,Employee_2503,SENIOR ENGINEER,73459.15,9103.68,637.62,32444.61,2019,FT,83200.44999511717,False,Medium
2504,Employee_2504,REGISTERED NURSE,58214.58,0.0,2237.5,24095.53,2022,FT,60452.08,False,Standard
2505,Employee_2505,SPECIAL NURSE,68476.02,0.0,1141.66,18682.7,2021,FT,69617.68003417969,False,Standard
2506,Employee_2506,REGISTERED NURSE,76463.95,9861.9,3635.1,31706.82,2023,FT,89960.95009765624,False,Medium
2507,Employee_2507,SENIOR CLERK,103576.24,3467.36,1801.93,,2019,PT,108845.53005371094,False,Medium
2508,Employee_2508,HEAD LIBRARIAN,104826.97,1921.95,1298.11,35782.14,2019,FT,108047.02998535156,True,Medium
2509,Employee_2509,ELECTRICAL TRANSIT SYSTEM MECHANIC,43402.18,12018.31,2569.06,16059.41,2021,FT,57989.55005859375,False,Standard
2511,Employee_2511,FIREFIGHTER,68940.83,0.0,2975.48,19776.4,2021,FT,71916.30998046875,False,Standard
2512,Employee_2512,RECREATION LEADER,93234.7,8252.76,472.21,39029.65,2022,FT,101959.66999145507,False,Medium
2513,Employee_2513,CHIEF INVESTMENT OFFICER,100521.4,0.0,3385.35,33052.34,2023,FT,103906.75009765624,True,Medium
2515,Employee_2515,REGISTERED NURSE,69319.48,0.0,3861.39,28413.84,2021,FT,73180.86989257812,False,Standard
2516,Employee_2516,RECREATION LEADER,95919.05,3966.13,6361.2,38322.11,2022,FT,106246.38019531251,False,Medium
2517,Employee_2517,ASSISTANT MEDICAL EXAMINER,73218.84,16058.85,9956.88,32859.26,2021,FT,99234.5698828125,False,Medium
2518,Employee_2518,ASSISTANT DEPUTY CHIEF 2,118811.89,10393.94,3547.74,41206.93,2022,PT,132753.5699902344,True,Medium
2519,Employee_2519,POLICE OFFICER 3,52593.06,0.0,1381.96,17235.32,2021,FT,53975.0199609375,False,Standard
2521,Employee_2521,SENIOR CLERK,64230.33,7028.88,220.01,28014.68,2021,FT,71479.21999450684,False,Standard
2522,Employee_2522,TRANSIT OPERATOR,55492.11,2330.44,2853.23,17470.3,2022,FT,60675.77998046875,False,Standard
2523,Employee_2523,FIREFIGHTER,81400.68,5979.97,4213.07,28522.46,2022,FT,91593.71982421874,False,Medium
2524,Employee_2524,ELECTRICAL TRANSIT SYSTEM MECHANIC,32879.59,8460.44,1729.26,15794.96,2023,FT,43069.290009765624,False,Standard
2525,Employee_2525,SPECIAL NURSE,95491.81,601.35,5442.03,30932.82,2022,PT,101535.18978515625,False,Medium
2526,Employee_2526,CUSTODIAN,82483.86,2696.65,529.72,,2019,FT,85710.22997070312,False,Medium
2527,Employee_2527,SENIOR CLERK,114380.01,6314.91,2170.86,35196.24,2021,FT,122865.78010742187,False,Medium
2528,Employee_2528,ACCOUNTANT INTERN,81162.34,799.67,1582.08,21278.82,2020,FT,83544.08995605468,False,Medium
2529,Employee_2529,SPECIAL NURSE,66777.53,4876.57,984.98,25010.56,2019,FT,72639.07998046876,False,Standard
2530,Employee_2530,DIRECTOR OF PUBLIC WORKS,82852.94,4059.96,214.32,28424.21,2019,PT,87127.22000732423,True,Medium
2531,Employee_2531,ACCOUNTANT INTERN,67198.49,0.0,1565.04,26814.94,2021,FT,68763.5300390625,False,Standard
2533,Employee_2533,ACCOUNTANT INTERN,79723.11,0.0,3785.79,22575.67,2021,FT,83508.9000390625,False,Medium
2535,Employee_2535,ANIMAL CARE ATTENDANT,99536.17,3009.59,781.76,31926.32,2019,PT,103327.52000976562,False,Medium
2536,Employee_2536,CHIEF INVESTMENT OFFICER,139383.64,0.0,2409.48,47850.89,2022,FT,141793.11998046876,True,Medium
2537,Employee_2537,CUSTODIAN,88491.51,7366.2,894.91,28171.95,2019,FT,96752.61997314452,False,Medium
2538,Employee_2538,CHIEF OF POLICE,115302.79,6431.05,2535.99,41325.56,2023,PT,124269.82999023437,True,Medium
2539,Employee_2539,ASSISTANT DEPUTY CHIEF 2,108782.02,927.04,6404.14,44843.72,2023,FT,116113.20013671875,True,Medium
2540,Employee_2540,CHIEF OF POLICE,143052.19,5786.95,1820.53,47240.78,2023,FT,150659.6700292969,True,High
2541,Employee_2541,CUSTODIAN,62270.54,13014.13,1640.85,26749.73,2020,PT,76925.51997558594,False,Medium
2543,Employee_2543,CHIEF INVESTMENT OFFICER,87797.08,0.0,1467.04,,2020,PT,89264.1200390625,True,Medium
2544,Employee_2544,GENERAL LABORER,52367.45,0.0,1549.53,,2022,PT,53916.98002929687,False,Standard
2545,Employee_2545,ANIMAL CARE ATTENDANT,82708.19,16263.74,3425.97,34505.06,2020,FT,102397.89997070313,False,Medium
2546,Employee_2546,ELECTRICAL TRANSIT SYSTEM MECHANIC,87733.8,3724.34,4073.11,28185.26,2023,PT,95531.25010742187,False,Medium
2547,Employee_2547,ANIMAL CARE ATTENDANT,50286.88,0.0,2106.51,13628.06,2019,FT,52393.39000976562,False,Standard
2548,Employee_2548,DIRECTOR OF PUBLIC WORKS,141800.89,2641.99,1817.96,43578.33,2019,PT,146260.8399609375,True,Medium
2549,Employee_2549,SENIOR CLERK,77148.87,0.0,8190.62,24049.06,2020,FT,85339.4901171875,False,Medium
2550,Employee_2550,REGISTERED NURSE,70330.1,0.0,5601.66,,2022,FT,75931.76015625,False,Medium
2552,Employee_2552,CUSTODIAN,86149.74,4508.7,2393.62,36863.83,2020,FT,93052.0601171875,False,Medium
2553,Employee_2553,FIREFIGHTER,85917.44,11663.56,1017.23,31931.22,2022,FT,98598.22998046875,False,Medium
2554,Employee_2554,FIREFIGHTER,108175.81,3294.07,5382.16,33087.79,2022,FT,116852.04015625,False,Medium
2555,Employee_2555,CHIEF INVESTMENT OFFICER,100660.34,1899.18,2432.88,32411.32,2021,FT,104992.39988281249,True,Medium
2556,Employee_2556,REGISTERED NURSE,50282.5,15.1,268.49,14032.83,2021,FT,50566.08999023437,False,Standard
2558,Employee_2558,SOCIAL WORKER,64909.98,5654.69,898.55,,2020,FT,71463.21998779297,False,Standard
2559,Employee_2559,TRANSIT OPERATOR,22908.99,0.0,5171.99,10699.67,2021,FT,28080.980234375,False,Standard
2560,Employee_2560,DIRECTOR OF PUBLIC WORKS,111947.44,6749.41,4049.11,,2019,FT,122745.96010742188,True,Medium
2561,Employee_2561,DIRECTOR OF PUBLIC WORKS,100484.6,0.0,2544.9,30387.64,2021,PT,103029.49990234376,True,Medium
2562,Employee_2562,GENERAL LABORER,85675.2,1521.81,1871.64,,2019,PT,89068.65001464843,False,Medium
2563,Employee_2563,ASSISTANT MEDICAL EXAMINER,77048.39,2534.0,42.01,28090.68,2022,FT,79624.39999832153,False,Medium
2564,Employee_2564,ELECTRICAL TRANSIT SYSTEM MECHANIC,57986.07,0.0,4390.22,20387.58,2019,FT,62376.29021484375,False,Standard
2565,Employee_2565,SENIOR CLERK,106338.98,16052.16,2238.78,48717.95,2019,PT,124629.92002929687,False,Medium
2566,Employee_2566,SENIOR CLERK,109804.84,12927.69,227.94,37493.98,2022,FT,122960.4700024414,False,Medium
2567,Employee_2567,ANIMAL CARE ATTENDANT,54629.08,8831.47,678.9,16426.91,2020,FT,64139.450024414065,False,Standard
2568,Employee_2568,HEAD LIBRARIAN,90209.27,0.0,2868.08,33903.32,2020,FT,93077.350078125,True,Medium
2569,Employee_2569,GENERAL LABORER,25492.74,0.0,4434.48,10083.23,2020,FT,29927.21998046875,False,Standard
2572,Employee_2572,ACCOUNTANT INTERN,71483.32,2760.79,348.69,26907.65,2022,PT,74592.8000024414,False,Standard
2573,Employee_2573,SENIOR ENGINEER,66420.05,0.0,1593.39,18748.58,2020,FT,68013.44001464844,False,Standard
2575,Employee_2575,ANIMAL CARE ATTENDANT,45493.39,4816.65,5276.56,15344.52,2022,FT,55586.60005859375,False,Standard
2577,Employee_2577,DEPUTY SHERIFF,78514.29,0.0,2400.71,,2021,FT,80914.9999609375,False,Medium
2578,Employee_2578,SENIOR CLERK,101461.5,3037.09,2964.53,39479.39,2023,FT,107463.12002929687,False,Medium
2579,Employee_2579,CHIEF INVESTMENT OFFICER,126445.0,1778.93,699.72,48886.28,2021,FT,128923.64997070312,True,Medium
2581,Employee_2581,ELECTRICAL TRANSIT SYSTEM MECHANIC,57600.93,0.0,4226.03,,2021,FT,61826.95978515625,False,Standard
2582,Employee_2582,SENIOR CLERK,80410.03,0.0,6028.98,27169.68,2023,FT,86439.00998046875,False,Medium
2583,Employee_2583,CUSTODIAN,61934.09,7417.41,3498.99,27323.94,2022,FT,72850.48999023438,False,Standard
2585,Employee_2585,GENERAL LABORER,98510.83,4019.71,496.15,35357.89,2021,PT,103026.68999389649,False,Medium
2587,Employee_2587,GENERAL LABORER,50249.64,6425.29,6234.22,19937.39,2020,FT,62909.15021484375,False,Standard
2588,Employee_2588,CUSTODIAN,83568.06,0.0,1641.68,26024.53,2023,PT,85209.74005371094,False,Medium
2589,Employee_2589,CHIEF INVESTMENT OFFICER,149050.89,1507.54,2403.78,53505.91,2023,FT,152962.2100292969,True,High
2590,Employee_2590,GENERAL LABORER,53878.65,0.0,61.46,15074.78,2023,FT,53940.109999084474,False,Standard
2591,Employee_2591,SPECIAL NURSE,86977.32,1350.53,2404.35,28205.26,2019,PT,90732.20009765626,False,Medium
2592,Employee_2592,GENERAL LABORER,66792.47,13306.43,21.71,,2021,FT,80120.60999908447,False,Medium
2593,Employee_2593,ASSISTANT DEPUTY CHIEF 2,75241.67,2054.64,1764.37,26245.53,2021,FT,79060.67999511719,True,Medium
2594,Employee_2594,SPECIAL NURSE,79104.05,3680.89,7430.99,34679.6,2022,FT,90215.930234375,False,Medium
2595,Employee_2595,CUSTODIAN,74339.24,0.0,1713.16,21665.74,2023,PT,76052.4000341797,False,Medium
2596,Employee_2596,POLICE OFFICER 3,65446.45,2831.44,1144.07,21936.33,2020,PT,69421.95994628906,False,Standard
2597,Employee_2597,CHIEF OF POLICE,124651.69,7336.94,2099.12,43586.89,2021,FT,134087.7501171875,True,Medium
2599,Employee_2599,CHIEF INVESTMENT OFFICER,147964.7,8388.41,282.69,55241.38,2022,FT,156635.80000244142,True,High
2600,Employee_2600,ELECTRICAL TRANSIT SYSTEM MECHANIC,69130.99,0.0,2739.81,19570.99,2022,FT,71870.80005859376,False,Standard
2601,Employee_2601,SOCIAL WORKER,73328.98,5163.04,2858.51,26675.66,2020,FT,81350.53000976561,False,Medium
2602,Employee_2602,FIREFIGHTER,77142.84,0.0,4070.75,,2023,FT,81213.59,False,Medium
2603,Employee_2603,ANIMAL CARE ATTENDANT,46908.29,0.0,1180.49,16560.8,2019,FT,48088.779990234376,False,Standard
2604,Employee_2604,ASSISTANT DEPUTY CHIEF 2,93805.81,0.0,2138.89,35934.86,2021,PT,95944.69989257812,True,Medium
2605,Employee_2605,SENIOR ENGINEER,33541.44,0.0,985.09,8735.2,2022,PT,34526.53002685547,False,Standard
2606,Employee_2606,SENIOR ENGINEER,105683.3,11264.09,7155.17,39531.68,2019,FT,124102.559921875,False,Medium
2607,Employee_2607,ASSISTANT DEPUTY CHIEF 2,82360.44,5823.51,2514.47,29377.72,2021,PT,90698.41997070312,True,Medium
2609,Employee_2609,ASSISTANT DEPUTY CHIEF 2,139355.58,1215.06,3682.23,37680.0,2022,FT,144252.86998046873,True,Medium
2610,Employee_2610,RECREATION LEADER,82047.06,2436.93,6276.22,28217.63,2019,FT,90760.21021484374,False,Medium
2611,Employee_2611,CHIEF INVESTMENT OFFICER,82655.39,9687.1,1373.61,34470.86,2020,FT,93716.09998535157,True,Medium
2612,Employee_2612,ACCOUNTANT INTERN,68696.77,12923.0,3036.51,27921.48,2020,FT,84656.28000976563,False,Medium
2613,Employee_2613,POLICE OFFICER 3,103405.61,625.2,5655.93,39758.91,2022,FT,109686.74017578125,False,Medium
2614,Employee_2614,DIRECTOR OF PUBLIC WORKS,177286.7,0.0,4714.88,55437.95,2020,FT,182001.5798828125,True,High
2615,Employee_2615,REGISTERED NURSE,89746.46,0.0,3592.98,36216.93,2021,FT,93339.43998046876,False,Medium
2616,Employee_2616,ASSISTANT MEDICAL EXAMINER,76749.86,4577.57,1016.2,,2022,FT,82343.63001220702,False,Medium
2617,Employee_2617,CHIEF INVESTMENT OFFICER,89816.17,14940.17,1523.67,28023.35,2022,FT,106280.01004394531,True,Medium
2618,Employee_2618,SPECIAL NURSE,84372.43,5241.14,5412.99,31289.67,2019,FT,95026.56023437499,False,Medium
2619,Employee_2619,HEAD LIBRARIAN,100259.36,0.0,6037.73,,2023,FT,106297.08998046875,True,Medium
2620,Employee_2620,ACCOUNTANT INTERN,81210.57,0.0,221.41,28156.75,2019,PT,81431.98000366212,False,Medium
2621,Employee_2621,RECREATION LEADER,57343.13,9655.33,231.28,19117.34,2019,FT,67229.73999877929,False,Standard
2622,Employee_2622,ELECTRICAL TRANSIT SYSTEM MECHANIC,66541.34,0.0,712.4,19093.62,2019,FT,67253.74002441406,False,Standard
2623,Employee_2623,REGISTERED NURSE,73282.95,2210.01,4489.1,,2020,FT,79982.06009765624,False,Medium
2624,Employee_2624,ACCOUNTANT INTERN,74925.56,1885.3,788.43,22795.94,2023,FT,77599.28999267578,False,Medium
2625,Employee_2625,ACCOUNTANT INTERN,79874.45,0.0,4452.81,30281.39,2020,FT,84327.26005859375,False,Medium
2626,Employee_2626,DIRECTOR OF PUBLIC WORKS,99307.37,0.0,3637.07,35629.69,2022,FT,102944.44006835937,True,Medium
2627,Employee_2627,CHIEF INVESTMENT OFFICER,77641.76,0.0,364.72,20476.63,2021,FT,78006.4800012207,True,Medium
2628,Employee_2628,TRANSIT OPERATOR,102495.7,10057.25,6691.58,42530.88,2019,FT,119244.530078125,False,Medium
2629,Employee_2629,DIRECTOR OF PUBLIC WORKS,203634.64,0.0,2386.78,,2021,FT,206021.4200292969,True,High
2630,Employee_2630,TRANSIT OPERATOR,78948.41,1302.15,6978.6,32492.6,2019,PT,87229.16009765625,False,Medium
2631,Employee_2631,ACCOUNTANT INTERN,43520.16,0.0,2956.66,11680.99,2021,FT,46476.81991210938,False,Standard
2632,Employee_2632,ASSISTANT MEDICAL EXAMINER,54536.1,0.0,4220.4,19445.88,2021,FT,58756.49990234375,False,Standard
2633,Employee_2633,ACCOUNTANT INTERN,80182.35,0.0,6775.64,33652.79,2021,FT,86957.99013671876,False,Medium
2634,Employee_2634,ASSISTANT DEPUTY CHIEF 2,174280.16,0.0,4916.64,60892.66,2020,FT,179196.80013671875,True,High
2635,Employee_2635,SPECIAL NURSE,45742.19,0.0,715.36,13637.56,2022,FT,46457.549985351565,False,Standard
2636,Employee_2636,TRANSIT OPERATOR,67513.34,1801.26,894.16,,2021,FT,70208.75997314452,False,Standard
2637,Employee_2637,GENERAL LABORER,73918.64,0.0,2707.2,27029.16,2020,FT,76625.83995117187,False,Medium
2639,Employee_2639,POLICE OFFICER 3,63127.98,6730.36,770.15,27325.3,2019,FT,70628.49002441406,False,Standard
2640,Employee_2640,RECREATION LEADER,38723.71,7805.84,1790.77,18644.76,2023,FT,48320.32001953125,False,Standard
